	T_C	RH_	prediction	
3088	14.85999966	84.91344452	6.231304435	78.68214008
3089	14.86999989	65.21894836	10.30609335	54.91285501
3090	14.86999989	87.09741211	5.779441799	81.31797031
3091	14.88000011	78.99777985	7.455254754	71.54252509
3092	14.89999962	57.31852341	11.94069034	45.37783307
3093	14.90999985	37.08340836	16.12733325	20.95607511
3094	14.93000031	93.76638031	4.399633069	89.36674724
3095	14.93999958	68.81090546	9.562917858	59.2479876
3096	14.93999958	88.37062073	5.516015087	82.85460564
3097	14.94999981	78.79058075	7.498124223	71.29245653
3098	14.96000004	59.90885544	11.40475095	48.50410449
3099	14.96000004	61.13106537	11.15187586	49.97918951
3100	14.96000004	84.63859558	6.288170647	78.35042493
3101	14.96000004	86.79683685	5.841630784	80.95520607
3102	14.97999954	73.60181427	8.571679392	65.03013488
3103	15.01000023	61.28797913	11.11941042	50.1685687
3104	15.02999973	27.41687393	18.12733807	9.289535859
3105	15.02999973	50.16392136	13.42097666	36.7429447
3106	15.02999973	53.02431488	12.82916158	40.1951533
3107	15.03999996	58.48373032	11.69960917	46.78412115
3108	15.06000042	33.07783508	16.95608588	16.1217492
3109	15.06000042	65.89628601	10.16595228	55.73033374
3110	15.06000042	82.67384338	6.694677644	75.97916574
3111	15.06999969	66.42385864	10.05679756	56.36706108
3112	15.06999969	70.70787048	9.170436019	61.53743446
3113	15.06999969	77.84144592	7.694500106	70.14694582
3114	15.07999992	57.16524506	11.97240361	45.19284144
3115	15.07999992	67.79371643	9.773374147	58.02034228
3116	15.07999992	89.20314789	5.343765316	83.85938257
3117	15.10000038	63.3767662	10.68724062	52.68952558
3118	15.10000038	68.60908508	9.604674469	59.00441061
3119	15.10000038	70.31130219	9.252485953	61.05881623
3120	15.10000038	82.87419128	6.653225687	76.2209656
3121	15.10999966	52.30005646	12.97901056	39.3210459
3122	15.14000034	42.98416138	14.90646815	28.07769323
3123	15.14000034	52.51905823	12.93369912	39.58535911
3124	15.14000034	70.05989838	9.304501371	60.75539701
3125	15.14000034	70.26134491	9.262822107	60.9985228
3126	15.14999962	32.30205917	17.11659383	15.18546535
3127	15.15999985	57.69021606	11.86378717	45.82642889
3128	15.15999985	63.53454208	10.65459681	52.87994527
3129	15.15999985	85.33467865	6.144151143	79.19052751
3130	15.17000008	52.46194839	12.94551514	39.51643326
3131	15.18999958	55.82048035	12.25063527	43.56984507
3132	15.21000004	41.72364807	15.1672682	26.55637987
3133	15.21000004	78.59568024	7.538449116	71.05723112
3134	15.26000023	50.10225296	13.43373584	36.66851712
3135	15.27000046	72.89141846	8.718660202	64.17275826
3136	15.27999973	70.43167114	9.22758163	61.20408951
3137	15.27999973	72.43717194	8.812643753	63.62452818
3138	15.31999969	27.90403748	18.02654399	9.877493482
3139	15.31999969	52.42173386	12.95383552	39.46789834
3140	15.32999992	48.28076172	13.81060216	34.47015956
3141	15.34000015	62.55974579	10.85628205	51.70346374
3142	15.35000038	65.97692108	10.14926889	55.82765219
3143	15.35999966	68.54117584	9.618724883	58.92245096
3144	15.36999989	33.75877762	16.81519895	16.94357867
3145	15.36999989	95.38486481	4.064768819	91.32009599
3146	15.39000034	64.63457489	10.42700016	54.20757473
3147	15.39999962	82.33922577	6.763909989	75.57531578
3148	15.39999962	93.78340149	4.396111389	89.3872901
3149	15.42000008	46.57527161	14.16346787	32.41180374
3150	15.43999958	25.51786995	18.52024177	6.997628177
3151	15.43999958	51.57757568	13.12849174	38.44908394
3152	15.43999958	73.5226059	8.588067595	64.9345383
3153	15.47000027	74.2667923	8.434095517	65.83269678
3154	15.47999954	65.97068024	10.15056012	55.82012012
3155	15.47999954	76.33009338	8.007198767	68.32289462
3156	15.48999977	30.92219353	17.40208786	13.52010566
3157	15.48999977	41.27806473	15.25945934	26.01860539
3158	15.48999977	87.02988434	5.793413287	81.23647105
3159	15.52000046	54.07334518	12.61211733	41.46122785
3160	15.52000046	57.62533951	11.87721013	45.74812938
3161	15.52000046	69.23661804	9.474837974	59.76178007
3162	15.52999973	68.25338745	9.678268267	58.57511918
3163	15.53999996	52.36060333	12.96648342	39.39411992
3164	15.53999996	89.58132172	5.265521196	84.31580052
3165	15.55000019	39.9120369	15.54209034	24.36994656
3166	15.56000042	69.47533417	9.425447636	60.04988653
3167	15.56000042	81.77063751	6.881550832	74.88908668
3168	15.56999969	46.56283569	14.16604085	32.39679484
3169	15.56999969	49.43123627	13.57256912	35.85866715
3170	15.56999969	55.81675339	12.25140638	43.56534701
3171	15.56999969	72.69361877	8.759584933	63.93403384
3172	15.60000038	32.24445343	17.12851245	15.11594098
3173	15.60000038	46.6605835	14.14581685	32.51476665
3174	15.63000011	68.67790985	9.590434633	59.08747522
3175	15.64000034	27.46474648	18.11743325	9.347313226
3176	15.64999962	63.47039795	10.66786823	52.80252972
3177	15.64999962	92.46130371	4.669653263	87.79165045
3178	15.67000008	45.63399506	14.35821787	31.27577718
3179	15.68000031	48.85554886	13.69167877	35.16387009
3180	15.68000031	84.20612335	6.3776491	77.82847425
3181	15.68999958	68.34079742	9.660183154	58.68061427
3182	15.68999958	88.33789825	5.522785363	82.81511289
3183	15.69999981	47.51782608	13.96845346	33.54937262
3184	15.69999981	75.78380585	8.120225594	67.66358025
3185	15.69999981	86.32531738	5.939188107	80.38612928
3186	15.72000027	78.4252243	7.573716428	70.85150788
3187	15.72000027	78.81560516	7.492946675	71.32265849
3188	15.73999977	47.86643219	13.89632689	33.9701053
3189	15.73999977	63.27866364	10.70753803	52.5711256
3190	15.73999977	65.4595871	10.25630523	55.20328187
3191	15.73999977	70.83543396	9.14404315	61.69139081
3192	15.73999977	78.73625946	7.509363291	71.22689617
3193	15.75	59.07634735	11.57699678	47.49935058
3194	15.75	62.68790436	10.82976606	51.8581383
3195	15.76000023	50.57215881	13.33651238	37.23564644
3196	15.77000046	73.16072083	8.662941574	64.49777925
3197	15.77999973	73.9312439	8.503520442	65.42772345
3198	15.78999996	58.02919006	11.79365349	46.23553657
3199	15.78999996	82.4263382	6.745886438	75.68045176
3200	15.80000019	80.80325317	7.081702537	73.72155064
3201	15.80000019	87.93590546	5.605957625	82.32994783
3202	15.81000042	52.214077	12.9967997	39.2172773
3203	15.81000042	91.52811432	4.862730037	86.66538428
3204	15.81999969	31.50968552	17.28053584	14.22914967
3205	15.82999992	43.88801575	14.71946078	29.16855496
3206	15.82999992	61.45277786	11.08531358	50.36746428
3207	15.89000034	86.74765015	5.851807508	80.89584264
3208	15.89999962	71.58431244	8.989100282	62.59521216
3209	15.92000008	73.44680023	8.603751778	64.84304845
3210	15.96000004	29.94127655	17.60503947	12.33623708
3211	15.96000004	49.32783127	13.5939636	35.73386767
3212	15.97000027	57.78553772	11.84406514	45.94147258
3213	15.97000027	92.5949173	4.642008628	87.95290867
3214	15.97999954	74.42565918	8.401225978	66.0244332
3215	16	25.96019173	18.42872545	7.531466278
3216	16	82.74777985	6.679380199	76.06839965
3217	16	85.61115265	6.086948705	79.52420394
3218	16.03000069	93.52758789	4.449039192	89.0785487
3219	16.04000092	63.77341843	10.60517333	53.1682451
3220	16.04999924	94.96662903	4.151301752	90.81532728
3221	16.04999924	95.14842987	4.113687179	91.03474269
3222	16.05999947	55.31186676	12.35586736	42.9559994
3223	16.05999947	81.82633972	6.870026051	74.95631367
3224	16.05999947	85.16381836	6.179502117	78.98431624
3225	16.09000015	84.13621521	6.392113087	77.74410212
3226	16.10000038	55.50056458	12.31682581	43.18373877
3227	16.10000038	94.12033844	4.326399174	89.79393927
3228	16.12000084	28.03413773	17.99962627	10.03451146
3229	16.12000084	92.73802185	4.612400312	88.12562154
3230	16.17000008	28.37007713	17.93012044	10.43995669
3231	16.18000031	49.26374435	13.60722317	35.65652118
3232	16.18000031	56.54619598	12.10048479	44.44571119
3233	16.18000031	82.5409317	6.722177055	75.81875465
3234	16.18000031	83.36392212	6.551900436	76.81202168
3235	16.19000053	80.36215973	7.172964718	73.18919501
3236	16.20000076	23.22469902	18.99469857	4.230000455
3237	16.20000076	48.55007935	13.75488038	34.79519897
3238	16.20000076	62.49620056	10.86942955	51.62677101
3239	16.20000076	80.97371674	7.046433646	73.92728309
3240	16.20999908	55.97348022	12.21897962	43.75450061
3241	16.20999908	61.57501602	11.06002252	50.5149935
3242	16.21999931	80.81204987	7.079882502	73.73216736
3243	16.21999931	88.62623596	5.463128325	83.16310764
3244	16.23999977	48.39935303	13.78606564	34.61328739
3245	16.23999977	53.53457642	12.72358853	40.81098789
3246	16.23999977	56.40347672	12.13001339	44.27346332
3247	16.23999977	57.28287125	11.94806677	45.33480448
3248	16.25	63.69094849	10.62223635	53.06871214
3249	16.25	73.25521851	8.643390015	64.61182849
3250	16.26000023	58.73567581	11.64748168	47.08819413
3251	16.27000046	83.6853714	6.485392618	77.19997878
3252	16.28000069	86.10985565	5.983767113	80.12608854
3253	16.29999924	25.71517754	18.47941886	7.23575868
3254	16.30999947	59.61597061	11.46534879	48.15062182
3255	16.31999969	72.55422211	8.788426087	63.76579602
3256	16.32999992	54.0991745	12.60677325	41.49240125
3257	16.35000038	65.80181885	10.18549752	55.61632133
3258	16.36000061	79.50952911	7.349373891	72.16015522
3259	16.36000061	84.87949371	6.238328852	78.64116486
3260	16.37999916	74.16452789	8.45525401	65.70927388
3261	16.37999916	83.92913055	6.434958877	77.49417168
3262	16.39999962	28.9525032	17.80961656	11.14288665
3263	16.39999962	42.08198166	15.09312902	26.98885264
3264	16.39999962	50.75218201	13.2992656	37.45291641
3265	16.40999985	41.700634	15.17202981	26.52860419
3266	16.42000008	30.77228546	17.43310383	13.33918164
3267	16.43000031	43.45228958	14.80961248	28.64267711
3268	16.44000053	30.90586853	17.4054655	13.50040303
3269	16.44000053	57.67685699	11.86655116	45.81030583
3270	16.45000076	68.68386078	9.589203387	59.09465739
3271	16.45999908	60.83934402	11.21223297	49.62711105
3272	16.46999931	59.3408432	11.52227262	47.81857058
3273	16.46999931	80.20080566	7.206348855	72.99445681
3274	16.47999954	53.90642929	12.64665221	41.25977708
3275	16.47999954	70.19696045	9.276143244	60.92081721
3276	16.47999954	77.24010468	7.818917539	69.42118714
3277	16.5	58.26049042	11.74579748	46.51469294
3278	16.54999924	70.38356781	9.237534203	61.14603361
3279	16.54999924	76.63511658	7.944089505	68.69102707
3280	16.55999947	29.66118431	17.66299052	11.99819379
3281	16.56999969	47.34748077	14.00369788	33.34378289
3282	16.56999969	72.68888092	8.760565194	63.92831573
3283	16.56999969	75.45210266	8.188854944	67.26324772
3284	16.57999992	24.86471367	18.65537973	6.20933394
3285	16.57999992	63.36188126	10.69032032	52.67156094
3286	16.60000038	49.75505829	13.50557038	36.24948791
3287	16.60000038	52.29409409	12.98024417	39.31384991
3288	16.61000061	49.66309357	13.52459787	36.1384957
3289	16.62000084	44.36196518	14.6214007	29.74056448
3290	16.62999916	82.17323303	6.798253867	75.37497917
3291	16.63999939	70.89143372	9.132456808	61.75897691
3292	16.65999985	37.97327042	15.94322089	22.03004952
3293	16.65999985	65.73882294	10.19853137	55.54029157
3294	16.70999908	51.93918991	13.0536738	38.88551611
3295	16.73999977	54.25058746	12.57544592	41.67514154
3296	16.73999977	60.01519775	11.38274874	48.63244902
3297	16.73999977	79.3400116	7.384447046	71.95556455
3298	16.75	58.57131958	11.68148696	46.88983262
3299	16.76000023	46.5240097	14.17407395	32.34993576
3300	16.76000023	91.50131989	4.868273802	86.63304608
3301	16.77000046	56.42274094	12.12602763	44.29671331
3302	16.79000092	45.33068085	14.42097355	30.9097073
3303	16.79999924	64.11060333	10.53540981	53.57519352
3304	16.80999947	59.57543564	11.47373547	48.10170017
3305	16.80999947	68.40068054	9.647793344	58.7528872
3306	16.81999969	44.13255692	14.66886525	29.46369167
3307	16.82999992	43.62633896	14.77360168	28.85273728
3308	16.84000015	42.03656387	15.10252596	26.93403792
3309	16.85000038	56.34352875	12.14241662	44.20111213
3310	16.86000061	82.8580246	6.656570573	76.20145402
3311	16.87999916	58.34996796	11.72728459	46.62268337
3312	16.87999916	78.69895935	7.517080679	71.18187867
3313	16.89999962	60.94093323	11.19121418	49.74971905
3314	16.89999962	77.60884857	7.74262447	69.8662241
3315	16.89999962	82.23319244	6.785848271	75.44734417
3316	16.90999985	30.21990967	17.54739031	12.67251936
3317	16.92000008	48.86279297	13.69017997	35.172613
3318	16.93000031	77.72758484	7.718057951	70.00952689
3319	16.94000053	47.86481857	13.89666075	33.96815782
3320	16.95000076	29.8593502	17.62199002	12.23736018
3321	16.95000076	80.99921417	7.041158229	73.95805594
3322	16.95999908	78.40768433	7.577345447	70.83033888
3323	16.96999931	65.35140991	10.27868708	55.07272284
3324	16.97999954	45.41706848	14.40309995	31.01396853
3325	16.97999954	73.74196625	8.542681965	65.19928428
3326	17	44.15402985	14.6644225	29.48960735
3327	17	44.72413254	14.54646832	30.17766422
3328	17	88.27722168	5.535339339	82.74188234
3329	17.03000069	53.74020386	12.68104423	41.05915963
3330	17.04000092	46.74782181	14.12776725	32.62005456
3331	17.04000092	77.13115692	7.841458816	69.28969811
3332	17.04000092	82.20907593	6.790837976	75.41823795
3333	17.05999947	67.18965912	9.898353533	57.29130559
3334	17.05999947	75.23923492	8.232897253	67.00633767
3335	17.05999947	81.32829285	6.973071891	74.35522096
3336	17.06999969	24.79925156	18.66892383	6.130327724
3337	17.06999969	69.98931122	9.319105845	60.67020537
3338	17.06999969	76.57287598	7.956967077	68.6159089
3339	17.09000015	74.30607605	8.425967714	65.88010834
3340	17.11000061	30.60059357	17.46862686	13.13196671
3341	17.11000061	62.35041809	10.89959193	51.45082616
3342	17.11000061	76.3832016	7.996210684	68.38699092
3343	17.12000084	70.08564758	9.299173863	60.78647372
3344	17.12000084	74.36907959	8.412932289	65.9561473
3345	17.13999939	42.64485931	14.9766697	27.66818961
3346	17.15999985	57.0595932	11.99426297	45.06533023
3347	17.17000008	46.60687637	14.15692884	32.44994753
3348	17.18000031	55.9054718	12.23305055	43.67242125
3349	17.20000076	88.83592224	5.419744259	83.41617798
3350	17.20999908	94.87755585	4.169730982	90.70782486
3351	17.23999977	57.25410843	11.95401779	45.30009064
3352	17.25	55.12138367	12.39527829	42.72610537
3353	17.29999924	95.26644135	4.089270619	91.17717073
3354	17.30999947	82.48994446	6.73272631	75.75721815
3355	17.32999992	83.98056793	6.42431649	77.55625144
3356	17.35000038	93.99720764	4.351874922	89.64533272
3357	17.36000061	37.46332932	16.04872765	21.41460167
3358	17.36000061	69.89852905	9.337888665	60.56064039
3359	17.36000061	74.3028183	8.426641742	65.87617656
3360	17.36000061	77.2257309	7.821891472	69.40383942
3361	17.38999939	27.46862221	18.11663136	9.351990847
3362	17.38999939	87.61553192	5.672242872	81.94328905
3363	17.39999962	65.24934387	10.29980453	54.94953934
3364	17.40999985	61.29382324	11.11820128	50.17562197
3365	17.42000008	51.69757843	13.10366319	38.59391524
3366	17.42000008	69.27020264	9.467889326	59.80231331
3367	17.44000053	39.02335739	15.72595802	23.29739937
3368	17.44000053	42.6157074	14.98270123	27.63300617
3369	17.45000076	77.15972137	7.835548834	69.32417254
3370	17.45000076	80.77487183	7.087574634	73.68729719
3371	17.45999908	54.35518646	12.5538044	41.80138206
3372	17.45999908	59.13588715	11.564678	47.57120915
3373	17.46999931	66.14649963	10.11418311	56.03231653
3374	17.47999954	56.19449615	12.17325145	44.02124471
3375	17.5	56.41100693	12.12845539	44.28255153
3376	17.51000023	75.38702393	8.202319726	67.1847042
3377	17.52000046	60.83181381	11.21379097	49.61802284
3378	17.52000046	66.03749084	10.13673701	55.90075383
3379	17.52000046	68.93914032	9.53638608	59.40275424
3380	17.52000046	74.79116821	8.325602203	66.46556601
3381	17.53000069	52.11528397	13.01723996	39.098044
3382	17.53000069	56.90299988	12.02666211	44.87633777
3383	17.53000069	61.37340164	11.10173652	50.27166513
3384	17.54000092	63.97036362	10.56442539	53.40593823
3385	17.54999924	61.55644608	11.06386464	50.49258143
3386	17.54999924	71.41122437	9.024912184	62.38631218
3387	17.54999924	95.51426697	4.037995527	91.47627144
3388	17.57999992	26.81508064	18.25184903	8.563231609
3389	17.57999992	76.25298309	8.023152877	68.22983022
3390	17.60000038	39.13715363	15.70241359	23.43474003
3391	17.60000038	64.75165558	10.40277618	54.3488794
3392	17.62000084	75.3808136	8.203604642	67.17720896
3393	17.63999939	31.3402195	17.31559834	14.02462116
3394	17.64999962	57.28641129	11.94733434	45.33907695
3395	17.65999985	74.73366547	8.337499514	66.39616595
3396	17.67000008	67.47528076	9.839258449	57.63602231
3397	17.68000031	26.55495834	18.30566831	8.249290037
3398	17.68000031	50.02413177	13.44989911	36.57423267
3399	17.68000031	53.80292511	12.66806721	41.1348579
3400	17.69000053	38.66243362	15.80063311	22.86180052
3401	17.69000053	54.6649437	12.48971567	42.17522803
3402	17.70000076	79.37732697	7.3767265	72.00060047
3403	17.70999908	42.74257278	14.9564528	27.78611999
3404	17.71999931	36.78601456	16.18886399	20.59715057
3405	17.73999977	63.02238464	10.76056213	52.26182252
3406	17.73999977	72.80220795	8.737117846	64.0650901
3407	17.76000023	60.20900726	11.34264957	48.86635769
3408	17.76000023	86.45594025	5.912162252	80.543778
3409	17.77000046	66.08156586	10.1276179	55.95394796
3410	17.78000069	27.89971924	18.02743744	9.872281802
3411	17.79000092	42.5602684	14.99417155	27.56609685
3412	17.79999924	31.88236427	17.20342865	14.67893562
3413	17.80999947	67.64714813	9.80369911	57.84344902
3414	17.81999969	46.02576828	14.27716004	31.74860824
3415	17.81999969	64.40418243	10.47466833	53.92951411
3416	17.86000061	59.65214539	11.45786423	48.19428115
3417	17.87999916	73.97729492	8.49399249	65.48330243
3418	17.90999985	53.2193985	12.7887988	40.4305997
3419	17.90999985	74.04049683	8.480916023	65.5595808
3420	17.92000008	42.57522202	14.99107765	27.58414436
3421	17.92000008	60.7163353	11.23768346	49.47865183
3422	17.93000031	71.54164124	8.997928949	62.54371229
3423	17.95999908	68.37731934	9.652626775	58.72469256
3424	18	84.35238647	6.347387278	78.0049992
3425	18.02000046	62.59166336	10.84967831	51.74198505
3426	18.02000046	70.28354645	9.258228611	61.02531784
3427	18.02000046	72.51127625	8.79731158	63.71396466
3428	18.04999924	60.5868988	11.26446386	49.32243494
3429	18.05999947	26.04715347	18.41073307	7.636420399
3430	18.05999947	66.36868286	10.06821342	56.30046944
3431	18.06999969	53.7357254	12.68197082	41.05375458
3432	18.06999969	68.80680084	9.563767102	59.24303374
3433	18.09000015	85.66047668	6.076743568	79.58373312
3434	18.10000038	24.56998444	18.71635917	5.853625264
3435	18.10000038	72.9874115	8.698799253	64.28861225
3436	18.12000084	62.09966278	10.95147317	51.14818961
3437	18.13999939	49.61733627	13.53406505	36.08327123
3438	18.13999939	51.20708847	13.20514551	38.00194297
3439	18.14999962	51.2706337	13.19199801	38.07863569
3440	18.18000031	40.61719894	15.39619239	25.22100655
3441	18.19000053	32.3129158	17.11434759	15.19856821
3442	18.19000053	56.45384979	12.11959121	44.33425858
3443	18.19000053	68.15568542	9.698482805	58.45720262
3444	18.20000076	60.27965164	11.32803326	48.95161838
3445	18.20000076	73.72522736	8.546145239	65.17908212
3446	18.20999908	73.84194946	8.521995449	65.31995401
3447	18.20999908	74.18588257	8.450835731	65.73504684
3448	18.22999954	74.1325531	8.461869591	65.67068351
3449	18.23999977	44.52445602	14.58778137	29.93667466
3450	18.23999977	51.65583801	13.11229928	38.54353873
3451	18.26000023	69.54244232	9.411562967	60.13087935
3452	18.27000046	74.16913605	8.454300584	65.71483546
3453	18.30999947	46.21289444	14.23844366	31.97445078
3454	18.32999992	57.11603546	11.98258507	45.13345039
3455	18.36000061	56.81545639	12.04477485	44.77068154
3456	18.36000061	78.28053284	7.603653075	70.67687976
3457	18.37000084	50.55340576	13.34039238	37.21301338
3458	18.37000084	75.19004059	8.243075555	66.94696503
3459	18.39999962	51.18045044	13.21065691	37.96979353
3460	18.43000031	39.67780304	15.59055329	24.08724975
3461	18.44000053	25.80664063	18.46049515	7.346145472
3462	18.44000053	71.81278229	8.941829897	62.87095239
3463	18.45000076	65.04690552	10.341689	54.70521652
3464	18.46999931	67.38418579	9.858105988	57.5260798
3465	18.48999977	24.46273041	18.73855002	5.72418039
3466	18.5	24.90198135	18.64766905	6.254312304
3467	18.5	92.3080368	4.701364168	87.60667264
3468	18.51000023	38.48970413	15.83637082	22.65333331
3469	18.51000023	53.11918259	12.80953346	40.30964913
3470	18.52000046	24.73480606	18.6822576	6.052548463
3471	18.52000046	41.32990265	15.24873408	26.08116857
3472	18.52000046	46.93406296	14.08923398	32.84482898
3473	18.52000046	70.92960358	9.124559468	61.80504411
3474	18.53000069	55.12572479	12.39438011	42.73134468
3475	18.54000092	28.09353065	17.98733788	10.10619278
3476	18.55999947	58.82449722	11.62910454	47.19539269
3477	18.55999947	65.86602783	10.17221269	55.69381514
3478	18.56999969	58.40099716	11.71672665	46.68427051
3479	18.57999992	45.99320602	14.28389717	31.70930886
3480	18.59000015	48.42298508	13.78117617	34.64180891
3481	18.59000015	58.55599213	11.68465821	46.87133392
3482	18.60000038	60.1929245	11.3459771	48.8469474
3483	18.61000061	49.55456543	13.54705233	36.0075131
3484	18.61000061	54.33744812	12.55747446	41.77997366
3485	18.62000084	25.31504822	18.56220556	6.752842654
3486	18.62000084	58.80354691	11.63343916	47.17010775
3487	18.63999939	37.07405853	16.12926772	20.94479081
3488	18.63999939	39.53890228	15.61929184	23.91961044
3489	18.64999962	77.23834229	7.819282177	69.41906011
3490	18.65999985	66.44532776	10.0523556	56.39297216
3491	18.65999985	71.33340454	9.041013096	62.29239144
3492	18.70000076	46.3245697	14.21533806	32.10923164
3493	18.70000076	72.72966003	8.752128	63.97753203
3494	18.71999931	44.67741776	14.5561336	30.12128415
3495	18.75	41.96570969	15.11718568	26.84852401
3496	18.75	61.15193939	11.14755703	50.00438236
3497	18.76000023	71.78723907	8.947114785	62.84012429
3498	18.77000046	52.97026825	12.84034382	40.12992443
3499	18.77000046	53.03219604	12.82753096	40.20466508
3500	18.78000069	41.64812088	15.18289477	26.46522611
3501	18.79000092	24.14603043	18.80407521	5.341955219
3502	18.79000092	50.17287445	13.41912426	36.75375019
3503	18.84000015	20.68390846	19.52038783	1.163520632
3504	18.84000015	50.11704254	13.43067588	36.68636666
3505	18.84000015	54.33991623	12.55696381	41.78295242
3506	18.84000015	59.1414566	11.56352568	47.57793092
3507	18.88999939	57.29285431	11.94600127	45.34685303
3508	18.92000008	53.88853836	12.65035384	41.23818452
3509	18.92000008	66.5504303	10.0306099	56.5198204
3510	18.92000008	68.96286011	9.531478459	59.43138165
3511	18.94000053	39.82966614	15.55913284	24.2705333
3512	18.95000076	18.84205437	19.90146722	-1.059412857
3513	18.95000076	59.73466873	11.44079016	48.29387857
3514	18.96999931	60.22195435	11.33997082	48.88198352
3515	18.97999954	35.60637665	16.43293093	19.17344572
3516	19.02000046	46.96538162	14.08275415	32.88262747
3517	19.02000046	67.24713898	9.886460957	57.36067802
3518	19.03000069	48.51145554	13.76287164	34.7485839
3519	19.04999924	53.84539032	12.65928117	41.18610915
3520	19.06999969	49.77216339	13.50203133	36.27013206
3521	19.06999969	67.63917542	9.805348665	57.83382675
3522	19.07999992	72.94779205	8.706996511	64.24079554
3523	19.09000015	45.54851151	14.37590441	31.1726071
3524	19.10000038	45.16845322	14.45453842	30.71391479
3525	19.10000038	70.80659485	9.150009959	61.65658489
3526	19.12000084	38.2613945	15.88360805	22.37778645
3527	19.12000084	40.33359146	15.45487075	24.87872071
3528	19.12000084	55.64285278	12.28738639	43.35546639
3529	19.12999916	23.01752281	19.0375633	3.979959514
3530	19.12999916	68.79619598	9.565961246	59.23023474
3531	19.13999939	41.39919281	15.23439795	26.16479486
3532	19.13999939	71.5989151	8.986078993	62.61283611
3533	19.15999985	38.26555252	15.88274776	22.38280476
3534	19.17000008	64.72538757	10.40821102	54.31717655
3535	19.18000031	21.11470413	19.43125626	1.683447874
3536	19.18000031	36.67203903	16.21244551	20.45959352
3537	19.19000053	55.25344467	12.36795489	42.88548978
3538	19.20000076	22.88640213	19.06469215	3.821709978
3539	19.20999908	41.40701675	15.23277918	26.17423757
3540	19.20999908	68.45859528	9.635810792	58.82278448
3541	19.22999954	57.3141098	11.94160352	45.37250629
3542	19.23999977	28.95148468	17.80982729	11.14165739
3543	19.23999977	36.28606033	16.29230446	19.99375588
3544	19.23999977	44.86722565	14.51686237	30.35036328
3545	19.26000023	34.81393814	16.59688637	18.21705178
3546	19.26000023	50.4235611	13.36725723	37.05630387
3547	19.28000069	22.38184547	19.16908486	3.21276061
3548	19.28000069	46.77662659	14.12180754	32.65481904
3549	19.29000092	23.16409683	19.00723715	4.156859681
3550	19.29000092	40.67487335	15.38425956	25.29061379
3551	19.29999924	25.46575546	18.53102425	6.93473121
3552	19.29999924	61.9642067	10.97949902	50.98470768
3553	19.30999947	40.83832932	15.35044055	25.48788877
3554	19.30999947	42.83127975	14.93809934	27.89318042
3555	19.35000038	52.8660202	12.86191273	40.00410748
3556	19.35000038	53.11418533	12.81056739	40.30361794
3557	19.37999916	55.68133163	12.27942513	43.40190651
3558	19.42000008	25.13697052	18.59904982	6.537920701
3559	19.42000008	80.22225952	7.201910055	73.02034947
3560	19.43000031	25.87989998	18.4453378	7.434562177
3561	19.44000053	25.54345703	18.51494781	7.028509223
3562	19.44000053	58.20104218	11.75809731	46.44294486
3563	19.45000076	42.78329849	14.94802665	27.83527184
3564	19.45999908	77.06464386	7.855220361	69.2094235
3565	19.47999954	56.40262604	12.1301894	44.27243664
3566	19.48999977	52.26417542	12.98643434	39.27774107
3567	19.5	47.5000267	13.97213615	33.52789056
3568	19.5	79.02843475	7.448912258	71.5795225
3569	19.51000023	42.53356171	14.99969716	27.53386454
3570	19.51000023	49.70516968	13.51589233	36.18927735
3571	19.53000069	63.41310501	10.67972213	52.73338288
3572	19.55999947	55.12294769	12.3949547	42.727993
3573	19.55999947	64.31521606	10.49307546	53.8221406
3574	19.55999947	68.46351624	9.634792647	58.82872359
3575	19.56999969	39.96236801	15.53167684	24.43069118
3576	19.56999969	45.82961273	14.3177446	31.51186813
3577	19.57999992	40.35147095	15.45117148	24.90029946
3578	19.57999992	49.96537018	13.46205687	36.50331331
3579	19.62000084	58.7774086	11.63884717	47.13856143
3580	19.62999916	38.24938583	15.88609264	22.36329319
3581	19.62999916	41.19616318	15.27640476	25.91975842
3582	19.63999939	39.25726318	15.67756294	23.57970024
3583	19.65999985	41.9079895	15.12912798	26.77886152
3584	19.65999985	62.20403671	10.92987822	51.27415849
3585	19.65999985	62.4145813	10.88631657	51.52826473
3586	19.67000008	77.50605011	7.76389346	69.74215665
3587	19.68000031	44.60133362	14.5718754	30.02945822
3588	19.69000053	62.3594017	10.89773322	51.46166848
3589	19.70000076	61.06484604	11.16557663	49.89926941
3590	19.70999908	43.13391113	14.87548494	28.25842619
3591	19.71999931	42.04343414	15.1011045	26.94232964
3592	19.71999931	50.79838562	13.28970608	37.50867954
3593	19.71999931	68.93356323	9.537539979	59.39602325
3594	19.72999954	62.66664505	10.83416461	51.83248044
3595	19.72999954	67.61038208	9.811306002	57.79907608
3596	19.73999977	44.03365707	14.68932761	29.34432946
3597	19.73999977	57.78935242	11.84327588	45.94607654
3598	19.78000069	74.43982697	8.398294665	66.0415323
3599	19.81999969	61.59760666	11.05534852	50.54225813
3600	19.84000015	46.40273666	14.19916532	32.20357134
3601	19.84000015	70.82944489	9.145282289	61.6841626
3602	19.86000061	24.93203354	18.64145126	6.290582283
3603	19.86000061	69.16481018	9.489695012	59.67511517
3604	19.87999916	38.04743576	15.92787609	22.11955967
3605	19.87999916	61.45650482	11.08454248	50.37196234
3606	19.90999985	39.1236763	15.70520205	23.41847425
3607	19.92000008	20.61376762	19.53489996	1.078867662
